"","lon","lat","HUNDRED_BLOCK","count","address"
"14768",-122.8706498,49.1139624,"127TH ST / 61A AVE",1,"127TH ST / 61A AVE Surrey"
"14769",-122.8704061,49.1132594,"127TH ST / 61ST AVE",1,"127TH ST / 61ST AVE Surrey"
"14770",-122.8706442,49.1258512,"127TH ST / 67B AVE",1,"127TH ST / 67B AVE Surrey"
"14771",-122.8397823,49.1270543,"127TH ST / 68TH AVE",1,"127TH ST / 68TH AVE Surrey"
"14772",-122.8708127,49.144626,"127TH ST / 78TH AVE",1,"127TH ST / 78TH AVE Surrey"
"14773",-122.8706337,49.1798891,"127TH ST / 97A AVE",1,"127TH ST / 97A AVE Surrey"
"14774",-122.8678262,49.1338206,"12800  72ND AVE",1,"12800  72ND AVE Surrey"
"14775",-122.8679862,49.1410298,"12800  76TH AVE",1,"12800  76TH AVE Surrey"
"14776",-122.8673534,49.162323,"12800  88TH AVE",1,"12800  88TH AVE Surrey"
"14777",-122.8677416,49.2068327,"12800 112A AVE",1,"12800 112A AVE Surrey"
"14778",-122.8652741,49.0369346,"12800 18B AVE",1,"12800 18B AVE Surrey"
"14779",-122.8674472,49.0457724,"12800 24TH AVE",1,"12800 24TH AVE Surrey"
"14780",-122.8670884,49.1351346,"12800 73RD AVE",1,"12800 73RD AVE Surrey"
"14781",-122.8670156,49.1951729,"12800 BLOCK 106TH AVE",1,"12800 BLOCK 106TH AVE Surrey"
"14782",-122.8675194,49.0312789,"12800 BLOCK 16TH AVE",1,"12800 BLOCK 16TH AVE Surrey"
"14783",-122.8679316,49.1247773,"12800 BLOCK 67A AVE",1,"12800 BLOCK 67A AVE Surrey"
"14784",-122.8678262,49.1338206,"12800 BLOCK 72ND AVE",1,"12800 BLOCK 72ND AVE Surrey"
"14785",-122.8680917,49.1771265,"12800 BLOCK 96TH AVE",1,"12800 BLOCK 96TH AVE Surrey"
"14786",-122.86597,49.19908,"12800 BLOCK OLD YALE RD",1,"12800 BLOCK OLD YALE RD Surrey"
"14787",-122.8672183,49.191484,"12800 ST / 104TH AVE",1,"12800 ST / 104TH AVE Surrey"
"14788",-122.8675616,49.1188998,"12800 ST / 64TH AVE",1,"12800 ST / 64TH AVE Surrey"
"14789",-122.8678131,49.1228488,"12800 ST / 66TH AVE",1,"12800 ST / 66TH AVE Surrey"
"14790",-122.867898,49.1265835,"12800 ST / 68TH AVE",1,"12800 ST / 68TH AVE Surrey"
"14791",-122.8678262,49.1338206,"12800 ST / 72ND AVE",1,"12800 ST / 72ND AVE Surrey"
"14792",-122.8679945,49.1553227,"12800 ST / 84TH AVE",1,"12800 ST / 84TH AVE Surrey"
"14793",-122.8680126,49.1589677,"12800 ST / 86TH AVE",1,"12800 ST / 86TH AVE Surrey"
"14794",-122.786913,49.1822943,"12800 ST / 99TH AVE",1,"12800 ST / 99TH AVE Surrey"
"14795",-122.8675281,49.119309,"12805 64 AVE",1,"12805 64 AVE Surrey"
"14796",-122.867649,49.17862,"12809 96B AVE",1,"12809 96B AVE Surrey"
"14797",-122.867175,49.0273685,"12811 MARINE DR",1,"12811 MARINE DR Surrey"
"14798",-122.8668259,49.1978367,"12817 OLD YALE RD",1,"12817 OLD YALE RD Surrey"
"14799",-122.8669834,49.1761587,"12830 96TH AVE",1,"12830 96TH AVE Surrey"
"14800",-122.866335,49.2124619,"12836 115B AVE",1,"12836 115B AVE Surrey"
"14801",-122.8668104,49.1240281,"12839 66B AVE",1,"12839 66B AVE Surrey"
"14802",-122.8660768,49.1813631,"12852 98A AVE",1,"12852 98A AVE Surrey"
"14803",-122.8662779,49.1978347,"12854 107A AVE",1,"12854 107A AVE Surrey"
"14804",-122.8655448,49.2103227,"12866 114A AVE",1,"12866 114A AVE Surrey"
"14805",-122.865733,49.1193314,"12875 64TH AVE",1,"12875 64TH AVE Surrey"
"14806",-122.8662075,49.156845,"12876 85TH AVE",1,"12876 85TH AVE Surrey"
"14807",-122.8656704,49.1413141,"12877 76TH AVE",1,"12877 76TH AVE Surrey"
"14808",-122.8656479,49.12838,"12880 69TH AVE",1,"12880 69TH AVE Surrey"
"14809",-122.8652575,49.0289995,"12883 14A AVE",1,"12883 14A AVE Surrey"
"14810",-122.8657854,49.1493696,"12885 80TH AVE",1,"12885 80TH AVE Surrey"
"14811",-122.8646664,49.1581601,"12885 86TH AVE",1,"12885 86TH AVE Surrey"
"14812",-122.8651136,49.1197552,"12890 64A AVE",1,"12890 64A AVE Surrey"
"14813",-122.866069,49.1917381,"128A ST / 104TH AVE",1,"128A ST / 104TH AVE Surrey"
"14814",-122.8668423,49.2008979,"128A ST / 109TH AVE",1,"128A ST / 109TH AVE Surrey"
"14815",-122.8660109,49.2027615,"128A ST / 110TH AVE",1,"128A ST / 110TH AVE Surrey"
"14816",-122.8664561,49.0313015,"128A ST / 16TH AVE",1,"128A ST / 16TH AVE Surrey"
"14817",-122.8663772,49.1118253,"128A ST / 60TH AVE",1,"128A ST / 60TH AVE Surrey"
"14818",-122.8663211,49.115475,"128A ST / 62ND AVE",1,"128A ST / 62ND AVE Surrey"
"14819",-122.866418,49.122819,"128A ST / 66TH AVE",1,"128A ST / 66TH AVE Surrey"
"14820",-122.866205,49.129449,"128A ST / 69A AVE",1,"128A ST / 69A AVE Surrey"
"14821",-122.8665838,49.1607408,"128A ST / 87TH AVE",1,"128A ST / 87TH AVE Surrey"
"14822",-122.865683,49.1265481,"128B ST / 68TH AVE",1,"128B ST / 68TH AVE Surrey"
"14823",-122.8677343,49.1953636,"128TH ST / 106TH AVE",1,"128TH ST / 106TH AVE Surrey"
"14824",-122.8676358,49.1980827,"128TH ST / 107A AVE",1,"128TH ST / 107A AVE Surrey"
"14825",-122.867421,49.200756,"128TH ST / 109TH AVE",1,"128TH ST / 109TH AVE Surrey"
"14826",-122.8674689,49.2076815,"128TH ST / 112B AVE",1,"128TH ST / 112B AVE Surrey"
"14827",-122.8674211,49.2112865,"128TH ST / 114B AVE",1,"128TH ST / 114B AVE Surrey"
"14828",-122.8674232,49.2098154,"128TH ST / 114TH AVE",1,"128TH ST / 114TH AVE Surrey"
"14829",-122.867538,49.0287632,"128TH ST / 14A AVE",1,"128TH ST / 14A AVE Surrey"
"14830",-122.8677865,49.1094317,"128TH ST / 58A AVE",1,"128TH ST / 58A AVE Surrey"
"14831",-122.8680015,49.1635116,"128TH ST / ARRAN PL",1,"128TH ST / ARRAN PL Surrey"
"14832",-122.8675209,49.0272108,"128TH ST / MARINE DR",1,"128TH ST / MARINE DR Surrey"
"14833",-122.8646252,49.1880765,"12900  102ND AVE",1,"12900  102ND AVE Surrey"
"14834",-122.8649517,49.1978336,"12900  107A AVE",1,"12900  107A AVE Surrey"
"14835",-122.864205,49.2144655,"12900  116A AVE",1,"12900  116A AVE Surrey"
"14836",-122.8677416,49.2068327,"12900 112A AVE",1,"12900 112A AVE Surrey"
"14837",-122.8646071,49.210297,"12900 114A AVE",1,"12900 114A AVE Surrey"
"14838",-122.864334,49.2133577,"12900 116TH AVE",1,"12900 116TH AVE Surrey"
"14839",-122.8647282,49.0255914,"12900 13TH AVE",1,"12900 13TH AVE Surrey"
"14840",-122.8640627,49.0377166,"12900 19A AVE",1,"12900 19A AVE Surrey"
"14841",-122.8645387,49.0417575,"12900 21B AVE",1,"12900 21B AVE Surrey"
"14842",-122.8275728,49.1148398,"12900 61B AVE",1,"12900 61B AVE Surrey"
"14843",-122.8631473,49.1309974,"12900 70B AVE",1,"12900 70B AVE Surrey"
"14844",-122.8646134,49.0457668,"12900 BLOCK 24TH AVE",1,"12900 BLOCK 24TH AVE Surrey"
"14845",-122.8651617,49.1410106,"12900 BLOCK 76TH AVE",1,"12900 BLOCK 76TH AVE Surrey"
"14846",-122.865508,49.160596,"12900 BLOCK 87TH AVE",1,"12900 BLOCK 87TH AVE Surrey"
"14847",-122.8652884,49.1770678,"12900 BLOCK 96TH AVE",1,"12900 BLOCK 96TH AVE Surrey"
"14848",-122.8654978,49.1443321,"12900 BLOCK ANVIL WAY",1,"12900 BLOCK ANVIL WAY Surrey"
"14849",-122.8642814,49.0948229,"12900 COLEBROOK RD",1,"12900 COLEBROOK RD Surrey"
"14850",-122.8644747,49.0534367,"12900 CRESCENT RD",1,"12900 CRESCENT RD Surrey"
"14851",-122.8645204,49.1557914,"12921 84TH AVE",1,"12921 84TH AVE Surrey"
"14852",-122.8639483,49.2139064,"12926 116A AVE",1,"12926 116A AVE Surrey"
"14853",-122.863437,49.206341,"12943 112TH AVE",1,"12943 112TH AVE Surrey"
"14854",-122.8639731,49.1456575,"12945 ANVIL WAY",1,"12945 ANVIL WAY Surrey"
"14855",-122.8639038,49.1376014,"12953 74 AVE",1,"12953 74 AVE Surrey"
"14856",-122.8631723,49.1981978,"12963 107A AVE",1,"12963 107A AVE Surrey"
"14857",-122.8628038,49.1857824,"12971 100A AVE",1,"12971 100A AVE Surrey"
"14858",-122.8627256,49.1982171,"12977 107A AVE",1,"12977 107A AVE Surrey"
"14859",-122.8626147,49.1964235,"12991 106A AVE",1,"12991 106A AVE Surrey"
"14860",-122.86246,49.207332,"12993 KING GEORGE BLVD",1,"12993 KING GEORGE BLVD Surrey"
"14861",-122.8638786,49.1111055,"129A ST / 59A AVE",1,"129A ST / 59A AVE Surrey"
"14862",-122.863555,49.1312458,"129A ST / 70B AVE",1,"129A ST / 70B AVE Surrey"
"14863",-122.864316,49.135625,"129A ST / 73RD AVE",1,"129A ST / 73RD AVE Surrey"
"14864",-122.863641,49.1807935,"129A ST / 98TH AVE",1,"129A ST / 98TH AVE Surrey"
"14865",-122.8631379,49.0257628,"129B ST / 13TH AVE",1,"129B ST / 13TH AVE Surrey"
"14866",-122.8627046,49.0457762,"129B ST / 24TH AVE",1,"129B ST / 24TH AVE Surrey"
"14867",-122.8630826,49.1126128,"129B ST / 60A AVE",1,"129B ST / 60A AVE Surrey"
"14868",-122.8630613,49.1118494,"129B ST / 60TH AVE",1,"129B ST / 60TH AVE Surrey"
"14869",-122.8631071,49.0271559,"129B ST / MARINE DR",1,"129B ST / MARINE DR Surrey"
"14870",-122.8646317,49.198007,"129TH ST / 107A AVE",1,"129TH ST / 107A AVE Surrey"
"14871",-122.8648213,49.1989851,"129TH ST / 108TH AVE",1,"129TH ST / 108TH AVE Surrey"
"14872",-122.8647285,49.2027368,"129TH ST / 110TH AVE",1,"129TH ST / 110TH AVE Surrey"
"14873",-122.8647126,49.2046918,"129TH ST / 111TH AVE",1,"129TH ST / 111TH AVE Surrey"
"14874",-122.8644189,49.2134805,"129TH ST / 116TH AVE",1,"129TH ST / 116TH AVE Surrey"
"14875",-122.8649007,49.1093465,"129TH ST / 58B AVE",1,"129TH ST / 58B AVE Surrey"
"14876",-122.8650276,49.1154819,"129TH ST / 62ND AVE",1,"129TH ST / 62ND AVE Surrey"
"14877",-122.7693871,49.0245578,"12A AVE / 163A ST",1,"12A AVE / 163A ST Surrey"
"14878",-122.7707263,49.0238092,"12TH AVE / 163RD ST",1,"12TH AVE / 163RD ST Surrey"
"14879",-122.7132467,49.0238845,"12TH AVE / 184TH ST",1,"12TH AVE / 184TH ST Surrey"
"14880",-122.8558073,49.0257709,"1300 132A ST",1,"1300 132A ST Surrey"
"14881",-122.8620521,49.1907204,"13000  103A AVE",1,"13000  103A AVE Surrey"
"14882",-122.8599627,49.213514,"13000  116TH AVE",1,"13000  116TH AVE Surrey"
"14883",-122.8616521,49.0457749,"13000  24TH AVE",1,"13000  24TH AVE Surrey"
"14884",-122.8622977,49.1337487,"13000  72ND AVE",1,"13000  72ND AVE Surrey"
"14885",-122.8624651,49.0949306,"13000  COLEBROOK RD",1,"13000  COLEBROOK RD Surrey"
"14886",-122.8622995,49.1878751,"13000 102ND AVE",1,"13000 102ND AVE Surrey"
"14887",-122.8628317,49.2125149,"13000 115B AVE",1,"13000 115B AVE Surrey"
"14888",-122.8613078,49.1112519,"13000 BLOCK 59A AVE",1,"13000 BLOCK 59A AVE Surrey"
"14889",-122.8601775,49.1696107,"13000 BLOCK 92ND AVE",1,"13000 BLOCK 92ND AVE Surrey"
"14890",-122.8616537,49.1685894,"13000 GLENGARRY CRES",1,"13000 GLENGARRY CRES Surrey"
"14891",-122.8639292,49.0904574,"13000 HWY 99",1,"13000 HWY 99 Surrey"
"14892",-122.8618875,49.1856112,"13000 ST / 100A AVE",1,"13000 ST / 100A AVE Surrey"
"14893",-122.8622977,49.1337487,"13000 ST / 72ND AVE",1,"13000 ST / 72ND AVE Surrey"
"14894",-122.8641143,49.2092907,"13000 ST / BRIDGEVIEW DR ONRP",1,"13000 ST / BRIDGEVIEW DR ONRP Surrey"
"14895",-122.8613472,49.111083,"13008 59 AVE",1,"13008 59 AVE Surrey"
"14896",-122.861318,49.1414189,"13049 76TH AVE",1,"13049 76TH AVE Surrey"
"14897",-122.8602969,49.1566103,"13065 84TH AVE",1,"13065 84TH AVE Surrey"
"14898",-122.860164,49.188597,"13074 OLD YALE RD",1,"13074 OLD YALE RD Surrey"
"14899",-122.859697,49.188419,"13088 OLD YALE RD",1,"13088 OLD YALE RD Surrey"
"14900",-122.8597006,49.1879077,"13089 101B AVE",1,"13089 101B AVE Surrey"
"14901",-122.8598446,49.1744786,"13090 BALLOCH DR",1,"13090 BALLOCH DR Surrey"
"14902",-122.8600075,49.0416476,"13095 21A AVE",1,"13095 21A AVE Surrey"
"14903",-122.8614219,49.1771648,"130A ST / 101B AVE",1,"130A ST / 101B AVE Surrey"
"14904",-122.8607782,49.1046855,"130A ST / 56TH AVE",1,"130A ST / 56TH AVE Surrey"
"14905",-122.7696617,49.1103876,"130A ST / 59A AVE",1,"130A ST / 59A AVE Surrey"
"14906",-122.8607856,49.1254447,"130A ST / 67A AVE",1,"130A ST / 67A AVE Surrey"
"14907",-122.8609412,49.1373677,"130A ST / 74TH AVE",1,"130A ST / 74TH AVE Surrey"
"14908",-122.8609046,49.1807847,"130A ST / 98TH AVE",1,"130A ST / 98TH AVE Surrey"
"14909",-122.8602994,49.1171682,"130B ST / 63RD AVE",1,"130B ST / 63RD AVE Surrey"
"14910",-122.860105,49.1662785,"130B ST / QUEEN MARY BLVD",1,"130B ST / QUEEN MARY BLVD Surrey"
"14911",-122.862382,49.1961813,"130TH ST / 106A AVE",1,"130TH ST / 106A AVE Surrey"
"14912",-122.8619909,49.2008918,"130TH ST / 109TH AVE",1,"130TH ST / 109TH AVE Surrey"
"14913",-122.8622963,49.1356097,"130TH ST / 110TH AVE",1,"130TH ST / 110TH AVE Surrey"
"14914",-122.8620364,49.0303761,"130TH ST / 15A AVE",1,"130TH ST / 15A AVE Surrey"
"14915",-122.8620136,49.0294399,"130TH ST / 15TH AVE",1,"130TH ST / 15TH AVE Surrey"
"14916",-122.8620219,49.032336,"130TH ST / 17TH AVE",1,"130TH ST / 17TH AVE Surrey"
"14917",-122.8620651,49.110088,"130TH ST / 59TH AVE",1,"130TH ST / 59TH AVE Surrey"
"14918",-122.8623101,49.1373852,"130TH ST / 74TH AVE",1,"130TH ST / 74TH AVE Surrey"
"14919",-122.8624042,49.1781048,"130TH ST / 96A AVE",1,"130TH ST / 96A AVE Surrey"
"14920",-122.8623727,49.1788284,"130TH ST / 97TH AVE",1,"130TH ST / 97TH AVE Surrey"
"14921",-122.8622116,49.1817459,"130TH ST / 98A AVE",1,"130TH ST / 98A AVE Surrey"
"14922",-122.8622022,49.1823268,"130TH ST / 98B AVE",1,"130TH ST / 98B AVE Surrey"
"14923",-122.8621929,49.1830815,"130TH ST / 99TH AVE",1,"130TH ST / 99TH AVE Surrey"
"14924",-122.8618348,49.2131758,"130TH ST / BRIDGEVIEW DR",1,"130TH ST / BRIDGEVIEW DR Surrey"
"14925",-122.86223,49.1284599,"130TH ST / HELSTON CRES",1,"130TH ST / HELSTON CRES Surrey"
"14926",-122.8620217,49.0269918,"130TH ST / MARINE DR",1,"130TH ST / MARINE DR Surrey"
"14927",-122.8594198,49.1987354,"13100  108TH AVE",1,"13100  108TH AVE Surrey"
"14928",-122.8588537,49.2108156,"13100  115TH AVE",1,"13100  115TH AVE Surrey"
"14929",-122.8594883,49.1362448,"13100  73A AVE",1,"13100  73A AVE Surrey"
"14930",-122.8598853,49.1402626,"13100  76TH AVE",1,"13100  76TH AVE Surrey"
"14931",-122.8601698,49.0366334,"13100 19TH AVE",1,"13100 19TH AVE Surrey"
"14932",-122.8577116,49.1030907,"13100 55A AVE",1,"13100 55A AVE Surrey"
"14933",-122.7499801,49.1063437,"13100 57TH AVE",1,"13100 57TH AVE Surrey"
"14934",-122.8598716,49.1079835,"13100 58TH AVE",1,"13100 58TH AVE Surrey"
"14935",-122.8589146,49.1163772,"13100 62B AVE",1,"13100 62B AVE Surrey"
"14936",-122.8595592,49.1341025,"13100 72A AVE",1,"13100 72A AVE Surrey"
"14937",-122.8595316,49.1968187,"13100 BLOCK 107TH AVE",1,"13100 BLOCK 107TH AVE Surrey"
"14938",-122.8598716,49.1079835,"13100 BLOCK 58TH AVE",1,"13100 BLOCK 58TH AVE Surrey"
"14939",-122.8595157,49.1335322,"13100 BLOCK 72ND AVE",1,"13100 BLOCK 72ND AVE Surrey"
"14940",-122.859565,49.1548973,"13100 BLOCK 84TH AVE",1,"13100 BLOCK 84TH AVE Surrey"
"14941",-122.8593633,49.1626358,"13100 BLOCK 88TH AVE",1,"13100 BLOCK 88TH AVE Surrey"
"14942",-122.8598349,49.0950826,"13100 BLOCK COLEBROOK RD",1,"13100 BLOCK COLEBROOK RD Surrey"
"14943",-122.8590924,49.2068457,"13100 BLOCK KING GEORGE BLVD",1,"13100 BLOCK KING GEORGE BLVD Surrey"
"14944",-122.8590924,49.2068457,"13100 KING GEORGE BLVD",1,"13100 KING GEORGE BLVD Surrey"
"14945",-122.8590924,49.2068457,"13100 ST / KING GEORGE BLVD",1,"13100 ST / KING GEORGE BLVD Surrey"
"14946",-122.858814,49.207776,"13111 KING GEORGE BLVD",1,"13111 KING GEORGE BLVD Surrey"
"14947",-122.8592101,49.117249,"13124 63 AVE",1,"13124 63 AVE Surrey"
"14948",-122.8582156,49.1914225,"13136 104 AVE",1,"13136 104 AVE Surrey"
"14949",-122.8586894,49.117896,"13142 63A AVE",1,"13142 63A AVE Surrey"
"14950",-122.8571853,49.115166,"13170 62ND AVE",1,"13170 62ND AVE Surrey"
"14951",-122.8572179,49.1629262,"13187 88 AVE",1,"13187 88 AVE Surrey"
"14952",-122.856919,49.1909069,"13191 103A AVE",1,"13191 103A AVE Surrey"
"14953",-122.8578303,49.1997768,"131A ST / 104TH AVE",1,"131A ST / 104TH AVE Surrey"
"14954",-122.8578455,49.2008954,"131A ST / 109TH AVE",1,"131A ST / 109TH AVE Surrey"
"14955",-122.8577893,49.2046856,"131A ST / 111TH AVE",1,"131A ST / 111TH AVE Surrey"
"14956",-122.8578905,49.1088954,"131A ST / 58A AVE",1,"131A ST / 58A AVE Surrey"
"14957",-122.85787,49.111897,"131A ST / 60TH AVE",1,"131A ST / 60TH AVE Surrey"
"14958",-122.858113,49.117403,"131A ST / 63RD AVE",1,"131A ST / 63RD AVE Surrey"
"14959",-122.857812,49.120142,"131A ST / 64A AVE",1,"131A ST / 64A AVE Surrey"
"14960",-122.858301,49.1189759,"131A ST / 64TH AVE",1,"131A ST / 64TH AVE Surrey"
"14961",-122.8579585,49.1364369,"131A ST / 73A AVE",1,"131A ST / 73A AVE Surrey"
"14962",-122.8582473,49.1755181,"131A ST / 95TH AVE",1,"131A ST / 95TH AVE Surrey"
"14963",-122.858085,49.180771,"131A ST / 98TH AVE",1,"131A ST / 98TH AVE Surrey"
"14964",-122.858166,49.132013,"131A ST / LINTON WAY",1,"131A ST / LINTON WAY Surrey"
"14965",-122.8596045,49.1876492,"131ST ST / 101B AVE",1,"131ST ST / 101B AVE Surrey"
"14966",-122.8595803,49.1862115,"131ST ST / 101ST AVE",1,"131ST ST / 101ST AVE Surrey"
"14967",-122.8592208,49.2008847,"131ST ST / 109TH AVE",1,"131ST ST / 109TH AVE Surrey"
"14968",-122.8592185,49.2028233,"131ST ST / 110TH AVE",1,"131ST ST / 110TH AVE Surrey"
"14969",-122.8592473,49.2046815,"131ST ST / 111TH AVE",1,"131ST ST / 111TH AVE Surrey"
"14970",-122.8592507,49.028536,"131ST ST / 13TH AVE",1,"131ST ST / 13TH AVE Surrey"
"14971",-122.8592584,49.0312176,"131ST ST / 16TH AVE",1,"131ST ST / 16TH AVE Surrey"
"14972",-122.8592507,49.028536,"131ST ST / 19A AVE",1,"131ST ST / 19A AVE Surrey"
"14973",-73.837757,40.7816928,"131ST ST / 20TH AVE",1,"131ST ST / 20TH AVE Surrey"
"14974",-122.8592223,49.1088335,"131ST ST / 58A AVE",1,"131ST ST / 58A AVE Surrey"
"14975",-122.8594801,49.1807781,"131ST ST / 98TH AVE",1,"131ST ST / 98TH AVE Surrey"
"14976",-122.8593418,49.1328279,"131ST ST / ENGLISH PL",1,"131ST ST / ENGLISH PL Surrey"
"14977",-122.8593009,49.1320611,"131ST ST / LINTON WAY",1,"131ST ST / LINTON WAY Surrey"
"14978",-122.8592563,49.0267343,"131ST ST / MARINE DR",1,"131ST ST / MARINE DR Surrey"
"14979",-122.8546275,49.1939508,"13200  105A AVE",1,"13200  105A AVE Surrey"
"14980",-122.8569672,49.1336548,"13200  72ND AVE",1,"13200  72ND AVE Surrey"
"14981",-122.8569825,49.1625963,"13200  88TH AVE",1,"13200  88TH AVE Surrey"
"14982",-122.795285,49.1831545,"13200  99A AVE",1,"13200  99A AVE Surrey"
"14983",-122.8585154,49.0951565,"13200  COLEBROOK RD",1,"13200  COLEBROOK RD Surrey"
"14984",-122.85545,49.175023,"13200  MELVILLE PL",1,"13200  MELVILLE PL Surrey"
"14985",-122.856504,49.2133527,"13200 116TH AVE",1,"13200 116TH AVE Surrey"
"14986",-122.8564582,49.0311989,"13200 16TH AVE",1,"13200 16TH AVE Surrey"
"14987",-122.8010844,49.0338435,"13200 17A AVE",1,"13200 17A AVE Surrey"
"14988",-122.8545048,49.0374595,"13200 19A AVE",1,"13200 19A AVE Surrey"
"14989",-122.7657462,49.0402156,"13200 21ST AVE",1,"13200 21ST AVE Surrey"
"14990",-122.8566663,49.0448564,"13200 23A AVE",1,"13200 23A AVE Surrey"
"14991",-122.8569099,49.1152081,"13200 BLOCK 62ND AVE",1,"13200 BLOCK 62ND AVE Surrey"
"14992",-122.8566056,49.1221749,"13200 BLOCK 65B AVE",1,"13200 BLOCK 65B AVE Surrey"
"14993",-122.8565265,49.0569872,"13200 BLOCK CRESCENT RD",1,"13200 BLOCK CRESCENT RD Surrey"
"14994",-122.8492244,49.1082509,"13200 HWY 10",1,"13200 HWY 10 Surrey"
"14995",-122.85545,49.175023,"13200 MELVILLE PL",1,"13200 MELVILLE PL Surrey"
"14996",-122.8565405,49.184382,"13200 ST / 100TH AVE",1,"13200 ST / 100TH AVE Surrey"
"14997",-122.8569959,49.1119055,"13200 ST / 60TH AVE",1,"13200 ST / 60TH AVE Surrey"
"14998",-122.8567971,49.1409403,"13200 ST / 76TH AVE",1,"13200 ST / 76TH AVE Surrey"
"14999",-122.8568688,49.1481399,"13200 ST / 80TH AVE",1,"13200 ST / 80TH AVE Surrey"
"15000",-122.8333362,49.1596912,"13200 ST / 86TH AVE",1,"13200 ST / 86TH AVE Surrey"
"15001",-122.8569825,49.1625963,"13200 ST / 88TH AVE",1,"13200 ST / 88TH AVE Surrey"
"15002",-122.8105301,49.1758757,"13200 ST / 95A AVE",1,"13200 ST / 95A AVE Surrey"
"15003",-122.8568236,49.1770571,"13200 ST / 96TH AVE",1,"13200 ST / 96TH AVE Surrey"
"15004",-122.8563531,49.2061606,"13200 ST / KING GEORGE BLVD",1,"13200 ST / KING GEORGE BLVD Surrey"
"15005",-122.8565728,49.1602712,"13200 ST / SHAKESPEARE PL",1,"13200 ST / SHAKESPEARE PL Surrey"
"15006",-122.856108,49.124428,"13210 67TH AVE",1,"13210 67TH AVE Surrey"
"15007",-122.856176,49.029596,"13221 15 AVE",1,"13221 15 AVE Surrey"
"15008",-122.8555396,49.1911927,"13226 104TH AVE",1,"13226 104TH AVE Surrey"
"15009",-122.8552591,49.0278684,"13251 14TH AVE",1,"13251 14TH AVE Surrey"
"15010",-122.856143,49.0355719,"13251 AMBLE GREENE PL",1,"13251 AMBLE GREENE PL Surrey"
"15011",-122.8547457,49.1939256,"13270 105A AVE",1,"13270 105A AVE Surrey"
"15012",-122.8548981,49.20445,"13270 KING GEORGE BLVD",1,"13270 KING GEORGE BLVD Surrey"
"15013",-122.854352,49.2045389,"13286 KING GEORGE BLVD",1,"13286 KING GEORGE BLVD Surrey"
"15014",-122.8541063,49.1791337,"13295 97TH AVE",1,"13295 97TH AVE Surrey"
"15015",-122.8551416,49.194473,"132A ST / 105A AVE",1,"132A ST / 105A AVE Surrey"
"15016",-122.8551691,49.198931,"132A ST / 108TH AVE",1,"132A ST / 108TH AVE Surrey"
"15017",-122.8557758,49.0385094,"132A ST / 20TH AVE",1,"132A ST / 20TH AVE Surrey"
"15018",-122.855171,49.114673,"132A ST / 61A AVE",1,"132A ST / 61A AVE Surrey"
"15019",-122.8554922,49.1454752,"132A ST / 78A AVE",1,"132A ST / 78A AVE Surrey"
"15020",-122.8553306,49.1530202,"132A ST / 82B AVE",1,"132A ST / 82B AVE Surrey"
"15021",-122.855411,49.1735612,"132A ST / 94TH AVE",1,"132A ST / 94TH AVE Surrey"
"15022",-122.8553814,49.2028839,"132A ST / RAVINE RD",1,"132A ST / RAVINE RD Surrey"
"15023",-122.8544841,49.0302961,"132B ST / 15A AVE",1,"132B ST / 15A AVE Surrey"
"15024",-122.854487,49.0294343,"132B ST / 15TH AVE",1,"132B ST / 15TH AVE Surrey"
"15025",-122.8564852,49.1922439,"132ND ST / 104A AVE",1,"132ND ST / 104A AVE Surrey"
"15026",-122.856365,49.2077261,"132ND ST / 112B AVE",1,"132ND ST / 112B AVE Surrey"
"15027",-122.8563416,49.2091487,"132ND ST / 113B AVE",1,"132ND ST / 113B AVE Surrey"
"15028",-122.8564733,49.0285351,"132ND ST / 14A AVE",1,"132ND ST / 14A AVE Surrey"
"15029",-122.8569313,49.1586632,"132ND ST / 14TH AVE",1,"132ND ST / 14TH AVE Surrey"
"15030",-122.8569313,49.1586632,"132ND ST / 15TH AVE",1,"132ND ST / 15TH AVE Surrey"
"15031",-122.8564487,49.0530583,"132ND ST / 28TH AVE",1,"132ND ST / 28TH AVE Surrey"
"15032",-122.8565092,49.116849,"132ND ST / 62B AVE",1,"132ND ST / 62B AVE Surrey"
"15033",-122.8565797,49.1211418,"132ND ST / 65A AVE",1,"132ND ST / 65A AVE Surrey"
"15034",-122.8566342,49.1252943,"132ND ST / 67A AVE",1,"132ND ST / 67A AVE Surrey"
"15035",-122.8565693,49.1256857,"132ND ST / 67B AVE",1,"132ND ST / 67B AVE Surrey"
"15036",-122.8566042,49.182583,"132ND ST / 99TH AVE",1,"132ND ST / 99TH AVE Surrey"
"15037",-122.8569313,49.1586632,"132ND ST / HWY 17",1,"132ND ST / HWY 17 Surrey"
"15038",-122.8569306,49.1604642,"132ND ST / SHAKESPEARE PL",1,"132ND ST / SHAKESPEARE PL Surrey"
"15039",-122.852733,49.2060771,"13300  112TH AVE",1,"13300  112TH AVE Surrey"
"15040",-122.8544082,49.1402496,"13300  76TH AVE",1,"13300  76TH AVE Surrey"
"15041",-122.8560227,49.162401,"13300  88TH AVE",1,"13300  88TH AVE Surrey"
"15042",-122.7755872,49.0272472,"13300 14TH AVE",1,"13300 14TH AVE Surrey"
"15043",-122.8537524,49.039553,"13300 20A AVE",1,"13300 20A AVE Surrey"
"15044",-122.8537321,49.0455863,"13300 24TH AVE",1,"13300 24TH AVE Surrey"
