"","lon","lat"
"12271",-122.7860605,49.2020147
"12272",-122.786653,49.185758
"12273",-122.787247,49.031091
"12274",-122.787113,49.18063
"12275",-122.784582,49.176843
"12276",-122.782574,49.196807
"12277",-122.7843277,49.2032525
"12278",-122.7846579,49.0746287
"12279",-122.7845283,49.1041486
"12280",-122.785091,49.059301
"12281",-122.784673,49.0556326
"12282",-122.7841327,49.0690525
"12283",-122.784454,49.151839
"12284",-122.782554,49.17976
"12285",-122.784137,49.189605
"12286",-122.78518,49.161989
"12287",-122.785172,49.162779
"12288",-122.7846685,49.0542732
"12289",-122.781564,49.200658
"12290",-122.7819808,49.2085918
"12291",-122.7821684,49.1761133
"12292",-122.7822365,49.0484878
"12293",-122.7818077,49.1589218
"12294",-122.7818571,49.048962
"12295",-122.7799501,49.1983525
"12296",-122.7817434,49.1580994
"12297",-122.7814157,49.1943762
"12298",-122.7815267,49.1988157
"12299",-122.861706,49.0310958
"12300",-122.848531,49.0325936
"12301",-122.8497618,49.0318167
"12302",-122.8426231,49.0329997
"12303",-122.8405917,49.0321002
"12304",-122.7791919,49.1868161
"12305",-122.7768002,49.1999783
"12306",-122.778672,49.20061
"12307",-122.7798742,49.2032425
"12308",-122.7775562,49.0223624
"12309",-122.8680184,49.1419575
"12310",-122.7787184,49.1422381
"12311",-122.7742875,49.0165751
"12312",-122.7787826,49.1663108
"12313",-122.7767883,49.17216
"12314",-122.7788826,49.1572877
"12315",-122.7715009,49.0646741
"12316",-105.0660555,50.3965563
"12317",-122.7770352,49.2031421
"12318",-122.7768494,49.1568391
"12319",-122.7759871,49.1559754
"12320",-122.7792285,49.020193
"12321",-122.7787142,49.2024339
"12322",-122.7792042,49.0274472
"12323",-122.7786444,49.1308258
"12324",-122.779202,49.056351
"12325",-122.778858,49.140917
"12326",-122.7788693,49.1495865
"12327",-122.7789238,49.1642507
"12328",-122.778732,49.1825356
"12329",-122.779281,49.0434374
"12330",-122.7791704,49.0673366
"12331",-122.7764526,49.0223562
"12332",-122.775261,49.021834
"12333",-122.7765373,49.0243496
"12334",-122.84635,49.0284643
"12335",-122.7052318,49.0472296
"12336",-122.7765029,49.1436978
"12337",-122.7683384,49.0165726
"12338",-122.8709984,49.1672056
"12339",-122.774318,49.067416
"12340",-122.7744849,49.0258196
"12341",-122.7759937,49.1536932
"12342",-122.7740542,49.0216508
"12343",-122.7681377,49.0437715
"12344",-122.7736192,49.0454132
"12345",-122.7733448,49.0743304
"12346",-122.7722312,49.0891983
"12347",-122.7734438,49.1490579
"12348",-122.7737248,49.1038451
"12349",-122.7731195,49.1189108
"12350",-122.7699287,49.1931202
"12351",-122.772013,49.176119
"12352",-122.7726703,49.0511621
"12353",-122.7735913,49.0528346
"12354",-122.773155,49.1482406
"12355",-122.773267,49.159083
"12356",-122.7843608,49.201277
"12357",-122.7730152,49.0207715
"12358",-122.77032,49.2032535
"12359",-122.84635,49.0284643
"12360",-122.7710626,49.0344433
"12361",-122.7708203,49.0379864
"12362",-122.7693915,49.1096316
"12363",-122.770381,49.160426
"12364",-122.7745614,49.0164027
"12365",-122.7718735,49.011089
"12366",-122.7745017,49.1189089
"12367",-122.7691434,49.0492994
"12368",-122.7705332,49.1554558
"12369",-122.7678647,49.1189554
"12370",-122.7685151,49.1996017
"12371",-122.7650354,49.2001086
"12372",-122.7675915,49.2012949
"12373",-122.767465,49.206176
"12374",-122.76874,49.031057
"12375",-122.8522934,49.0413106
"12376",-122.7665662,49.0467239
"12377",-122.7681095,49.0505652
"12378",-122.7681028,49.0683588
"12379",-122.7692713,49.1124043
"12380",-122.7689149,49.0096104
"12381",-122.76874,49.031057
"12382",-122.7648343,49.0103123
"12383",-122.7661128,49.1187195
"12384",-122.764905,49.164565
"12385",-122.7675145,49.2025293
"12386",-122.7680744,49.0546806
"12387",-122.7681277,49.0493092
"12388",-122.7677909,49.1116409
"12389",-122.7682485,49.0165724
"12390",-122.767122,49.194239
"12391",-122.7648081,49.0380585
"12392",-122.7652376,49.0744253
"12393",-122.7649736,49.0928556
"12394",-122.7686401,49.1041039
"12395",-122.8301985,49.147077
"12396",-122.7651623,49.1615481
"12397",-122.7652376,49.0744253
"12398",-122.8490125,49.1913466
"12399",-122.7618583,49.054426
"12400",-122.7640265,49.1503827
"12401",-122.7621808,49.1469758
"12402",-122.765444,49.018774
"12403",-122.7656686,49.0456185
"12404",-122.76563,49.155477
"12405",-122.7589186,49.1491943
"12406",-122.765211,49.034738
"12407",-122.6963934,49.0506462
"12408",-122.76243,49.0891423
"12409",-122.7617684,49.194138
"12410",-122.7365163,49.1068861
"12411",-122.761397,49.193064
"12412",-122.7608107,49.1954633
"12413",-122.7613342,49.1594037
"12414",-122.7604943,49.1517114
"12415",-122.7610791,49.0493094
"12416",-122.7621537,49.15083
"12417",-122.758421,49.193487
"12418",-122.7594137,49.1986597
"12419",-122.7599688,49.0333972
"12420",-122.7587057,49.0512146
"12421",-122.759598,49.0599596
"12422",-122.760288,49.115673
"12423",-122.7598991,49.107303
"12424",-122.7591538,49.1943332
"12425",-122.7593248,49.0565933
"12426",-122.7584681,49.0484411
"12427",-122.7590365,49.1164519
"12428",-122.7578543,49.1473674
"12429",-122.7579226,49.1164552
"12430",-122.759843,49.1073024
"12431",-122.7571426,49.0310602
"12432",-122.7568298,49.038184
"12433",-122.7635655,49.1491238
"12434",-122.755719,49.1188135
"12435",-122.7580136,49.1625236
"12436",-122.7569539,49.0570632
"12437",-122.7566761,49.1591989
"12438",-122.7572228,49.0238535
"12439",-122.7543165,49.0581953
"12440",-122.7537584,49.1767557
"12441",-122.752779,49.118683
"12442",-122.7539971,49.1466333
"12443",-122.8175732,49.0311683
"12444",NA,NA
"12445",-122.7411093,49.0440695
"12446",-122.6857843,49.0310843
"12447",-122.8405447,49.0330441
"12448",-122.7129279,49.0329568
"12449",-122.7496921,49.1444568
"12450",-122.7518439,49.0269579
"12451",-122.7514352,49.0437186
"12452",-122.7521586,49.0490638
"12453",-122.7517747,49.0566515
"12454",-122.8490125,49.1913466
"12455",-122.7468049,49.1041049
"12456",-122.7507681,49.148119
"12457",-122.7511447,49.1697663
"12458",-122.7513285,49.1746016
"12459",-122.7496921,49.1444568
"12460",-122.7513154,49.1462959
"12461",-122.749577,49.148145
"12462",-122.751572,49.031131
"12463",-122.7509617,49.0456901
"12464",-122.749212,49.0596293
"12465",-122.8490125,49.1913466
"12466",-122.7484669,49.1221439
"12467",-122.7476437,49.1591701
"12468",-122.7485333,49.1581272
"12469",-122.7490758,49.0166384
"12470",-122.7498257,49.0078642
"12471",-122.8490125,49.1913466
"12472",-122.7490758,49.0166384
"12473",-122.7427532,49.1413954
"12474",-122.8490125,49.1913466
"12475",-122.7462681,49.0384354
"12476",-122.746204,49.0084463
"12477",-122.8490125,49.1913466
"12478",-122.7468049,49.1041049
"12479",-122.7365163,49.1068861
"12480",-122.7468049,49.1041049
"12481",-122.7427532,49.1413954
"12482",-122.7462229,49.0456779
"12483",-122.7437306,49.1040386
"12484",-122.7423082,49.1858112
"12485",-122.7432767,49.045368
"12486",-122.7434968,49.0747277
"12487",-122.743163,49.1766534
"12488",-122.7434061,49.0309069
"12489",-122.7423266,49.1187702
"12490",-122.743053,49.1915429
"12491",-122.7439563,49.0047619
"12492",-122.7441286,49.0061431
"12493",-122.7403295,49.0309298
"12494",-122.740685,49.03476
"12495",-122.7407116,49.0384438
"12496",-122.74053,49.1085298
"12497",-122.7400957,49.1698665
"12498",-122.7400274,49.106103
"12499",-122.7400188,49.0057567
"12500",-122.7411093,49.0440695
"12501",-122.740499,49.111512
"12502",-122.7378978,49.118355
"12503",-122.7380766,49.0166064
"12504",-122.7362861,49.1386956
"12505",-122.7372086,49.1844279
"12506",-122.7370909,49.1913549
"12507",-122.7341381,49.2058899
"12508",-122.7380751,49.1159006
"12509",-122.7380197,49.1215389
"12510",-122.737306,49.114613
"12511",-122.7375055,49.1898658
"12512",-122.7350005,49.1040928
"12513",-122.7955293,49.1858004
"12514",-122.7363616,49.1913103
"12515",-122.7338062,49.1376237
"12516",-122.8490125,49.1913466
"12517",-122.7353805,49.0456622
"12518",-122.733709,49.108697
"12519",-122.735432,49.053888
"12520",-122.7350261,49.1137597
"12521",-122.7349344,49.1165563
"12522",-122.7350025,49.1040924
"12523",-122.7324022,49.103497
"12524",-122.3338137,47.4432634
"12525",-122.7302658,49.1294895
"12526",-122.7322357,49.1700056
"12527",-122.7304349,49.1911393
"12528",-122.731757,49.1199565
"12529",-122.7307032,49.1862286
"12530",-122.7310717,49.1853465
"12531",-122.7302887,49.1050541
"12532",-122.730302,49.107794
"12533",-122.7299854,49.1359623
"12534",-122.7289436,49.0309401
"12535",-122.7301275,49.0381097
"12536",-122.7298516,49.0453869
"12537",-122.8324512,49.148166
"12538",-122.7306891,49.1828243
"12539",-122.7299854,49.1359623
"12540",-122.7289331,49.1257369
"12541",-122.7284853,49.1296476
"12542",-122.7266782,49.1185917
"12543",-122.7263976,49.0309415
"12544",-122.7264225,49.1299381
"12545",-122.7261813,49.1291755
"12546",-122.7263918,49.17383
"12547",-122.846432,49.1804021
"12548",-122.7265486,49.098167
"12549",-122.7283298,49.175487
"12550",-122.7257503,49.176989
"12551",-122.8674908,49.0330637
"12552",-122.8417416,49.1843015
"12553",-122.8554027,49.0350003
"12554",-122.7797149,49.0348327
"12555",-122.7237255,49.0344079
"12556",-122.7243183,49.038459
"12557",-122.7236755,49.1235684
"12558",-122.7303061,49.1478059
"12559",-122.7238634,49.0309392
"12560",-122.7238219,49.1087653
"12561",-122.7237511,49.1241369
"12562",-122.7237527,49.1726914
"12563",-122.7241637,49.0348733
"12564",-122.7275077,49.1058709
"12565",-122.7230215,49.104143
"12566",-122.719953,49.1150688
"12567",-122.7181276,49.1149145
"12568",-122.7164761,49.1173342
"12569",-122.8587937,49.1171833
"12570",-122.7180867,49.1351788
"12571",-122.7182167,49.1737085
"12572",-122.7179901,49.0313859
"12573",-122.7183968,49.1041314
"12574",-122.7182579,49.1104379
"12575",-122.7182004,49.1296671
"12576",-122.715445,49.1185594
"12577",-122.7211943,49.101486
"12578",-122.7124789,49.1041217
"12579",-122.7148151,49.1157528
"12580",-122.686364,49.005404
"12581",-122.7122907,49.1111395
"12582",-122.7381226,49.1195901
"12583",-122.7124669,49.1307407
"12584",-122.7136321,49.1370064
"12585",-122.7120157,49.1185591
"12586",-122.7133845,49.0384438
"12587",-122.7134386,49.0556826
"12588",-122.7126865,49.1055756
"12589",-122.7127805,49.1701193
"12590",-122.7127614,49.173717
"12591",-122.7086067,49.1049016
"12592",-122.7084253,49.1107212
"12593",-122.709723,49.136833
"12594",-122.7095528,49.1475299
"12595",-122.7099906,49.1774794
"12596",-122.7091,49.121884
"12597",-122.707631,49.0599149
"12598",-122.8021767,49.1395093
"12599",-122.7072832,49.1624285
"12600",-122.7071601,49.1698114
"12601",-122.7055394,49.120564
"12602",-76.9119242,45.6571919
"12603",-122.7058549,49.1002138
"12604",-122.7071766,49.1236815
"12605",-122.8737819,49.132127
"12606",-122.704843,49.169942
"12607",-122.7049728,49.0595603
"12608",-122.703854,49.1200799
"12609",-122.7036359,49.0527354
"12610",-122.701735,49.1166569
"12611",-122.701643,49.162833
"12612",-122.7019025,49.1260912
"12613",-122.7006888,49.0992538
"12614",-122.8036107,49.0528515
"12615",-122.7017062,49.1014561
"12616",-122.7016607,49.1319664
"12617",-122.701664,49.1608856
"12618",-122.699218,49.106859
"12619",-122.7991086,49.1148648
"12620",-122.6984133,49.1292325
"12621",-122.6987191,49.1335539
"12622",-122.7283298,49.175487
"12623",-122.6982361,49.0973033
"12624",-122.699707,49.11668
"12625",-122.6987323,49.1199423
"12626",-122.6984395,49.1271212
"12627",-122.6984133,49.1292325
"12628",-122.698462,49.12854
"12629",-122.698403,49.129948
"12630",-122.6985772,49.1344629
"12631",-122.8203194,49.0356716
"12632",-122.867497,49.0347351
"12633",-122.8454271,49.0348721
"12634",-122.8343611,49.0348201
"12635",-122.8031792,49.0346182
"12636",-122.864188,49.0371372
"12637",-122.8613669,49.0367964
"12638",-122.832683,49.0367288
"12639",-122.8340578,49.0363615
"12640",-122.7675789,49.036481
"12641",-122.7872093,49.0364699
"12642",-122.6962032,49.1003733
"12643",-122.6972382,49.038258
"12644",-122.6960426,49.107078
"12645",-122.6965019,49.1084339
"12646",-122.6939609,49.1061198
"12647",-122.6957415,49.1050258
"12648",-122.694272,49.1130832
"12649",-122.6968257,49.042059
"12650",-122.6964806,49.1130699
"12651",-122.6962074,49.1271761
"12652",-122.696211,49.12928
"12653",-122.696207,49.13133
"12654",-122.6936828,49.1334698
"12655",-122.6919501,49.1044108
"12656",-122.693711,49.117721
"12657",-122.6943254,49.1248791
"12658",-122.7021715,49.1367365
"12659",-122.6934927,49.1404404
"12660",-122.6922907,49.0751266
"12661",-122.693674,49.126331
"12662",-122.6932493,49.1299744
"12663",-122.6914692,49.0601052
"12664",-122.6998903,49.1172241
"12665",-122.690595,49.1445826
"12666",-122.6904365,49.1769572
"12667",-122.6909555,49.0922496
"12668",-122.691454,49.047454
"12669",-122.691487,49.0510189
"12670",-122.690886,49.124974
"12671",-122.690625,49.1554831
"12672",-122.6905885,49.159203
"12673",-122.6904032,49.1818506
"12674",-122.6911146,49.106098
"12675",-122.6907101,49.1198511
"12676",-122.7991086,49.1148648
"12677",-122.6880284,49.1189204
"12678",-122.6880284,49.1189204
"12679",-122.6862234,49.126236
"12680",-122.6882344,49.0162954
"12681",-122.6806291,49.093028
"12682",-122.6879687,49.0462147
"12683",-122.6867506,49.121665
"12684",-122.8004038,49.0372859
"12685",-122.686352,49.118264
"12686",-122.6861961,49.1190738
"12687",-122.688693,49.122193
"12688",-122.688553,49.127137
"12689",-122.688678,49.12637
"12690",-122.688267,49.131912
"12691",-122.685935,49.0529032
"12692",-122.6855215,49.0670082
"12693",-122.6802522,49.0930966
"12694",-122.682888,49.135635
"12695",-122.684832,49.111993
"12696",-122.6859721,49.0529034
"12697",-122.6853053,49.1249479
"12698",-122.685107,49.140892
"12699",-122.6824546,49.1767832
"12700",-122.6823579,49.0066791
"12701",-122.6827971,49.1694844
"12702",-76.3843886,44.8694657
"12703",-122.6819337,49.1208156
"12704",-122.6814227,49.1191457
"12705",-122.6833318,49.1237099
"12706",-122.6818575,49.1300169
"12707",-122.7463548,49.009385
"12708",-122.7136665,49.0058513
"12709",-122.7493374,49.0056734
"12710",-122.8686761,49.0383691
"12711",-122.8583714,49.0396583
"12712",-122.844218,49.1508449
"12713",-122.8416718,49.0384847
"12714",-122.8121573,49.0384032
"12715",-122.8093756,49.1749179
"12716",-122.757101,49.038397
"12717",-122.8021816,49.196037
"12718",-122.8559859,49.0404388
"12719",-122.78315,49.038308
"12720",-122.7243183,49.038459
"12721",-122.8725257,49.0406456
"12722",-122.8568544,49.0403895
"12723",-122.8451846,49.0404909
"12724",-122.7669797,49.0407479
"12725",-122.7602772,49.0419244
"12726",-122.7537122,49.0513652
"12727",-122.7271887,49.0401102
"12728",-122.7885259,49.0401645
"12729",-122.7832485,49.0407509
"12730",-122.8038487,49.1867837
"12731",-122.8791086,49.0407806
"12732",-122.7905903,49.0401545
"12733",-122.812665,49.0413799
"12734",-122.842807,49.134903
"12735",-122.7901492,49.042746
"12736",-122.7489002,49.042062
"12737",-122.7236305,49.1055329
"12738",-122.8582661,49.0441044
"12739",-122.8527079,49.0359611
"12740",-122.8454525,49.0443807
"12741",-122.8392723,49.043861
"12742",-122.7509564,49.0445177
"12743",-122.7348223,49.0440115
"12744",-122.7815245,49.0443249
"12745",-122.8007132,49.0453112
"12746",-122.7710671,49.043742
"12747",-122.8747261,49.1183515
"12748",-122.875278,49.0465411
"12749",-122.8450931,49.0456035
"12750",-122.79325,49.0457794
"12751",-122.7752171,49.0463375
"12752",-122.8823177,49.045464
"12753",-122.8801673,49.0477262
"12754",-122.795273,49.047724
"12755",-122.8288754,49.0457256
"12756",-122.7243809,49.0457132
"12757",-122.6968892,49.0456959
"12758",-122.876456,49.0481486
"12759",-122.8747261,49.1183515
"12760",-122.8698804,49.0490832
"12761",-122.8454818,49.0477621
"12762",-122.8358306,49.0481431
"12763",-122.8285027,49.0471524
"12764",-122.7011857,49.0944266
"12765",-122.8785227,49.0493113
"12766",-122.8038487,49.1867837
"12767",-122.8835163,49.0497515
"12768",-122.771006,49.0273768
"12769",-122.869344,49.048094
"12770",-122.838713,49.0478638
"12771",-122.8232795,49.0492125
"12772",-122.7657756,49.0607315
"12773",-122.7590097,49.051125
"12774",-122.7489521,49.0505844
"12775",-122.7791619,49.0492224
"12776",-122.8039155,49.0490596
"12777",-122.7957149,49.0492387
"12778",-122.8763431,49.0517716
"12779",-122.8336271,49.05144
"12780",-122.7970467,49.0455486
"12781",-122.7767301,49.0513733
"12782",-122.6968952,49.0510411
"12783",-122.8327475,49.0539289
"12784",-122.7680304,49.0529793
"12785",-122.878465,49.053193
"12786",-121.5185717,50.875727
"12787",-122.8846044,49.0544679
"12788",-122.735432,49.053888
"12789",-122.8344409,49.0530088
"12790",-122.7822884,49.0528117
"12791",-122.713493,49.052928
"12792",-122.7026435,49.0529091
"12793",-122.8673046,49.0548088
"12794",-122.8149612,49.0550415
"12795",-122.7971912,49.054525
"12796",-122.784566,49.0466726
"12797",-122.7680744,49.0546806
"12798",-122.7011857,49.0944266
"12799",-122.6906472,49.0548241
"12800",-122.8424832,49.0547518
"12801",-122.7455724,49.0548527
"12802",-122.8803239,49.055622
"12803",-122.8038487,49.1867837
"12804",-122.8140695,49.054771
"12805",-122.8535852,49.0552013
"12806",-122.8344287,49.0549026
"12807",-122.7399712,49.0059338
"12808",-122.7463548,49.009385
"12809",-122.7461209,49.0075245
"12810",-122.6906048,49.0080403
"12811",-122.819628,49.056913
"12812",-122.773788,49.0331143
"12813",-122.7348496,49.0565158
"12814",-122.8002753,49.0587302
"12815",-122.779202,49.056351
"12816",-122.7725362,49.0588064
"12817",-122.8350155,49.0596145
"12818",-122.8110195,49.0604315
"12819",-122.7749781,49.0589168
"12820",-122.8278619,49.060846
"12821",-122.6994938,49.0618183
"12822",-122.6908596,49.0645968
"12823",-122.7791484,49.0593905
"12824",-122.844218,49.1508449
"12825",-122.6860399,49.060131
"12826",-105.0139169,39.7618621
"12827",-122.7378621,49.0601291
"12828",-122.8325412,49.0622113
"12829",-122.8214344,49.0568552
"12830",-122.8142437,49.0615495
"12831",-122.8008238,49.0621171
"12832",-122.8011527,49.0637523
"12833",-122.7926203,49.063859
"12834",-122.8344031,49.0644021
"12835",-122.7963227,49.0637249
"12836",-122.8079619,49.0481461
"12837",-122.7348106,49.0655433
"12838",-122.7348106,49.0655433
"12839",-122.7125723,49.0675584
"12840",-122.7125723,49.0675584
"12841",-122.8203034,49.0678002
"12842",-122.8249729,49.0678646
"12843",-122.8269706,49.0688342
"12844",-122.7875869,49.0700577
"12845",-122.6969818,49.0688164
"12846",-122.7896728,49.0710833
"12847",-122.7125994,49.0709019
"12848",-122.6916439,49.0710853
"12849",-122.7842802,49.0709531
"12850",-122.789735,49.0731636
"12851",-122.785015,49.0643653
"12852",-122.7466833,49.0031348
"12853",-122.7353086,49.0094065
"12854",-122.8221864,49.0767208
"12855",-122.826085,49.0745549
"12856",-122.7562226,49.07704
"12857",-122.799249,49.076498
"12858",-122.756351,49.078659
"12859",-122.8201619,49.0797713
"12860",-122.8199983,49.081711
"12861",-122.8005135,49.0841606
"12862",-122.8199983,49.081711
"12863",-122.8109355,49.2148339
"12864",-122.8199983,49.081711
"12865",-122.7349515,49.0875069
"12866",-122.6955734,49.087645
"12867",-122.8175363,49.0920666
"12868",-122.7352983,49.0895746
"12869",-122.7559327,49.0916412
"12870",-122.7411093,49.0440695
"12871",-122.6853499,49.1212316
"12872",-122.7344462,49.0933533
"12873",-122.6896368,49.0930407
"12874",-122.8490125,49.1913466
"12875",-122.779009,49.0970996
"12876",-122.7013932,49.0974963
"12877",-122.6997989,49.0971404
"12878",-122.7566407,49.0968606
"12879",-122.8603499,49.1003934
"12880",-122.7186196,49.1237157
"12881",-122.7033576,49.1017095
"12882",-122.7141047,49.1021642
"12883",-122.8123073,49.1023825
"12884",-122.8230581,49.1046685
"12885",-122.7900655,49.0988262
"12886",-122.879534,49.1051518
"12887",-122.8650253,49.1044372
"12888",-122.706752,49.104303
"12889",-122.8315871,49.1045115
"12890",-122.8631189,49.1045336
"12891",-122.684821,49.104456
"12892",-122.6822974,49.1044271
"12893",-122.8774187,49.1062168
"12894",-122.8763549,49.105754
"12895",-122.8721565,49.1405975
"12896",-122.8618902,49.1089173
"12897",-122.8421024,49.1770592
"12898",-122.8286408,49.1064087
"12899",-122.7892192,49.1066625
"12900",-122.7435854,49.106108
"12901",-122.7193069,49.1059713
"12902",-122.7349737,49.105994
"12903",-122.7579607,49.1072842
"12904",-122.73371,49.1068969
"12905",-122.8567492,49.1065968
"12906",-122.8525796,49.1066004
"12907",-122.823305,49.106395
"12908",-122.8122681,49.1064753
"12909",-122.7303051,49.1060116
"12910",-122.7016688,49.1070116
"12911",-122.7016517,49.1077142
"12912",-122.853585,49.1824231
"12913",-122.7896093,49.1081393
"12914",-122.7137638,49.1092766
"12915",-122.8359627,49.1083607
"12916",-122.7994501,49.1076208
"12917",-122.7934196,49.1080322
"12918",-122.8175619,49.109176
"12919",-122.834425,49.1091089
"12920",-122.8550428,49.1093252
"12921",-122.8905417,49.1081837
"12922",-122.723826,49.107809
"12923",-122.7664931,49.1081831
"12924",-122.8434804,49.1104629
"12925",-122.8354521,49.110196
"12926",-122.8159289,49.1497022
"12927",-122.7527584,49.1094197
"12928",-122.7167466,49.1100764
"12929",-122.6978183,49.1088053
"12930",-122.7513514,49.1097976
"12931",-122.889535,49.1104219
"12932",-122.7960986,49.1107853
"12933",-122.835233,49.1204508
"12934",-122.7486561,49.0131599
"12935",-122.8768147,49.1128944
"12936",-122.85787,49.111897
"12937",-122.8399133,49.1128823
"12938",-122.7538263,49.1113376
"12939",-122.7111716,49.1104023
"12940",-122.705734,49.1112999
"12941",-122.8811555,49.1121437
"12942",-122.817918,49.113514
"12943",-122.8696256,49.1118106
"12944",-122.85787,49.111897
"12945",-122.8538528,49.1118945
"12946",-122.771346,49.1116042
"12947",-122.7478096,49.1115418
"12948",-122.7445367,49.111511
"12949",-122.740499,49.111512
"12950",-122.73719,49.111496
"12951",-122.708219,49.111389
"12952",-122.707143,49.111389
"12953",-122.6964792,49.1113195
"12954",-122.681969,49.111268
"12955",-122.686518,49.111293
"12956",-122.7163205,49.1114277
"12957",-122.8312158,49.1152872
"12958",-122.8288155,49.113555
"12959",-122.8264914,49.1142662
"12960",-122.8159289,49.1497022
"12961",-122.7696419,49.1130714
"12962",-122.7442632,49.1135567
"12963",-122.7428994,49.1125507
"12964",-122.8398999,49.1139678
"12965",-122.7680737,49.1135439
"12966",-122.7177659,49.1136167
"12967",-122.8400563,49.1138795
"12968",-122.8204919,49.1145833
"12969",-122.737295,49.113772
"12970",-122.8677745,49.1131748
"12971",-122.8130981,49.1144528
"12972",-122.7997091,49.116027
"12973",-122.734912,49.1157229
"12974",-122.7030754,49.1144978
"12975",-122.8232953,49.1151483
"12976",-122.8007401,49.1168819
"12977",-122.766589,49.1129008
"12978",-122.8904147,49.1155949
"12979",-122.887427,49.1155906
"12980",-122.8510876,49.1154114
"12981",-122.817751,49.1154471
"12982",-122.8100275,49.115479
"12983",-122.8661623,49.1169727
"12984",-122.7470583,49.117389
"12985",-122.7359294,49.1168999
"12986",-122.7068452,49.1169073
"12987",-122.697949,49.117119
"12988",-122.682614,49.117064
"12989",-122.75628,49.1169889
"12990",-122.7071634,49.1179435
"12991",-122.8677996,49.118295
"12992",-122.849664,49.117224
"12993",-122.7579226,49.1164552
"12994",-122.746035,49.117395
"12995",-122.72383,49.116746
"12996",-122.8679802,49.1172918
"12997",-122.8232355,49.1190821
"12998",-122.778997,49.1190413
"12999",-122.8454907,49.1189993
"13000",-122.7564988,49.1189986
"13001",-122.839612,49.119334
"13002",-122.84589,49.119562
"13003",-122.8461207,49.1196742
"13004",-122.7116922,49.1196759
"13005",-122.7562421,49.1200354
"13006",-122.7423266,49.1187702
"13007",-122.7349255,49.1202327
"13008",-122.8340005,49.1203946
"13009",-122.827601,49.1213878
"13010",-122.8101518,49.1219838
"13011",-122.7014312,49.1205462
"13012",-122.834611,49.1216859
"13013",-122.8565797,49.1211418
"13014",-122.8510211,49.1211921
"13015",-122.839893,49.122151
"13016",-122.7125016,49.1211259
"13017",-122.7091,49.121884
"13018",-122.707066,49.120716
"13019",-122.7017114,49.1207755
"13020",-122.8480208,49.1234474
"13021",-122.8318877,49.0650647
"13022",-122.7107792,49.1241234
"13023",-122.7014047,49.122822
"13024",-122.7125736,49.1226882
"13025",-122.7082913,49.1231013
"13026",-122.8566377,49.1232286
"13027",-122.8695329,49.1228634
"13028",-122.8009547,49.1225766
"13029",-122.70969,49.122711
"13030",-122.689838,49.12364
"13031",-122.688674,49.123634
"13032",-122.6833318,49.1237099
"13033",-122.819217,49.122715
"13034",-122.8735704,49.1629218
"13035",-122.8660242,49.1231224
"13036",-122.8630598,49.125357
"13037",-122.8519356,49.124926
"13038",-122.831966,49.124312
"13039",-122.730045,49.125761
"13040",-122.7207027,49.1250589
"13041",-122.6795134,49.1248129
"13042",-122.6919162,49.1261592
"13043",-122.845006,49.1245402
"13044",-122.8449752,49.1259293
"13045",-122.8122367,49.1250127
"13046",-122.709692,49.125265
"13047",-122.6924131,49.1255235
"13048",-122.8153681,49.1256737
"13049",-122.7222955,49.1254207
"13050",-122.805299,49.124407
"13051",-122.806594,49.124397
"13052",-122.688618,49.124963
"13053",-122.8480578,49.1261858
"13054",-122.7237581,49.1260171
"13055",-122.8455318,49.1262414
"13056",-122.841931,49.1264007
"13057",-122.8350549,49.1076089
"13058",-122.823336,49.1271861
"13059",-122.6907668,49.127155
"13060",-122.8649971,49.1272788
"13061",-122.881883,49.126682
"13062",-122.8213039,49.1262301
"13063",-122.806609,49.126367
"13064",-122.715395,49.12594
"13065",-122.693674,49.126331
"13066",-122.6811248,49.1263377
"13067",-122.679773,49.126331
"13068",-122.721281,49.127556
"13069",-122.8673847,49.1284136
"13070",-122.8725142,49.128396
"13071",-122.6907581,49.1292497
"13072",-122.745435,49.0111343
"13073",-122.8708369,49.1308422
"13074",-122.8383265,49.130194
"13075",-122.7347901,49.1295935
"13076",-122.683856,49.1299112
"13077",-122.8831413,49.1310051
"13078",-122.8848951,49.1310069
"13079",-122.8801798,49.1309775
"13080",-122.88191,49.1309956
"13081",-122.8790678,49.1309493
"13082",-122.8221607,49.1308993
"13083",-122.8110919,49.1310802
"13084",-122.8051424,49.130999
"13085",-122.8037132,49.1309854
"13086",-122.8011431,49.1309737
"13087",-122.8674225,49.0404205
"13088",-122.853207,49.131081
"13089",-122.727386,49.129351
"13090",-122.701687,49.129827
"13091",-122.6932493,49.1299744
"13092",-122.6818575,49.1300169
"13093",-122.8675298,49.1320116
"13094",-122.8577664,49.131791
"13095",-122.7564764,49.1330069
"13096",-122.7340081,49.1307239
"13097",-122.8455115,49.1313275
"13098",-122.8713022,49.1334699
"13099",-122.853991,49.131819
"13100",-122.854354,49.132275
"13101",-122.8434643,49.1322298
"13102",-122.691258,49.1330414
"13103",-122.8288906,49.1327661
"13104",-122.806626,49.1328
"13105",-122.6829894,49.1328885
"13106",-122.6808471,49.1328413
"13107",-122.8848695,49.1320454
"13108",-122.828872,49.131814
"13109",-122.698505,49.132033
"13110",-122.8576551,49.1247796
"13111",-122.8006933,49.1333108
"13112",-122.7016607,49.1319664
"13113",-122.8608486,49.1346658
"13114",-122.8302769,49.1345975
"13115",-122.8526278,49.1324118
"13116",-122.6837747,49.1336117
